,Country/Region,Days_since_start,iso_alpha,Confirmed,Deaths,Recovered,Suspected,Population,Rate,Death Rate
2920,UK,55,GBR,1543,55,52,0.0,67886.004,100,66
2921,US,55,USA,4696,91,17,0.0,331002.647,95,56
2922,Ukraine,55,UKR,7,1,0,0.0,43733.759,50,31
2923,United Arab Emirates,55,ARE,98,0,23,0.0,9890.4,92,0
2924,Uruguay,55,URY,29,0,0,0.0,3473.727,90,0
2925,Uzbekistan,55,UZB,8,0,0,0.0,33469.199,54,0
2926,Vatican City,55,VAT,1,0,0,0.0,0.809,140,0
2927,Venezuela,55,VEN,17,0,0,0.0,28435.943,63,0
2928,Vietnam,55,VNM,61,0,16,0.0,97338.583,64,0
2929,Afghanistan,56,AFG,22,0,1,0.0,38928.341,63,0
2930,Albania,56,ALB,55,1,0,0.0,2877.8,98,58
2931,Algeria,56,DZA,61,5,10,0.0,43851.043,72,47
2932,Andorra,56,AND,39,0,1,0.0,77.265,131,0
2933,Antigua and Barbuda,56,ATG,1,0,0,0.0,97.928,92,0
2934,Argentina,56,ARG,79,2,3,0.0,45195.777,74,37
2935,Armenia,56,ARM,78,0,1,0.0,2963.234,101,0
2936,Aruba,56,ABW,3,0,0,0.0,106.766,102,0
2937,Australia,56,AUS,542,6,44,0.0,25499.881,99,54
2938,Austria,56,AUT,1332,4,8,0.0,9006.4,119,60
2939,Azerbaijan,56,AZE,34,1,6,0.0,10139.175,81,45
2940,Bahamas,56,BHS,1,0,0,0.0,393.248,78,0
2941,Bahrain,56,BHR,241,1,88,0.0,1701.583,118,63
2942,Bangladesh,56,BGD,10,0,3,0.0,164689.383,41,0
2943,Barbados,56,BRB,2,0,0,0.0,287.371,88,0
2944,Belarus,56,BLR,36,0,3,0.0,9449.321,82,0
2945,Belgium,56,BEL,1243,10,14,0.0,11589.616,115,67
2946,Benin,56,BEN,1,0,0,0.0,12123.198,44,0
2947,Bhutan,56,BTN,1,0,0,0.0,771.612,71,0
2948,Bolivia,56,BOL,12,0,0,0.0,11673.029,69,0
2949,Bosnia and Herzegovina,56,BIH,34,0,2,0.0,3280.815,92,0
2950,Brazil,56,BRA,346,1,2,0.0,212559.409,73,15
2951,Brunei,56,BRN,56,0,0,0.0,437.483,117,0
2952,Bulgaria,56,BGR,81,2,0,0.0,6948.445,93,56
2953,Burkina Faso,56,BFA,15,0,0,0.0,20903.278,65,0
2954,CAR,56,CAF,1,0,0,0.0,4829.764,53,0
2955,Cambodia,56,KHM,33,0,1,0.0,16718.971,75,0
2956,Cameroon,56,CMR,10,0,0,0.0,26545.864,59,0
2957,Canada,56,CAN,589,8,9,0.0,37742.157,96,53
2958,Cayman Islands,56,CYM,1,1,0,0.0,65.72,96,96
2959,Channel Islands,56,GGY,6,0,0,0.0,,0,0
2960,Chile,56,CHL,201,0,0,0.0,19116.209,92,0
2961,China,56,CHN,80892,3236,69594,0.0,1439323.774,109,77
2962,Colombia,56,COL,65,0,1,0.0,50882.884,71,0
2963,Congo,56,COG,1,0,0,0.0,5518.092,51,0
2964,Costa Rica,56,CRI,50,0,0,0.0,5094.114,91,0
2965,Croatia,56,HRV,69,0,5,0.0,4105.268,97,0
2966,Cuba,56,CUB,7,0,0,0.0,11326.616,64,0
2967,Curacao,56,CUW,3,0,0,0.0,,0,0
2968,Cyprus,56,CYP,49,0,0,0.0,1207.361,106,0
2969,Czechia,56,CZE,434,0,3,0.0,10708.982,106,0
2970,DRC,56,COD,3,0,0,0.0,89561.404,35,0
2971,Denmark,56,DNK,977,4,1,0.0,5792.203,120,65
2972,Dominican Republic,56,DOM,21,1,0,0.0,10847.904,75,45
2973,Ecuador,56,ECU,111,2,0,0.0,17643.06,87,47
2974,Egypt,56,EGY,196,6,26,0.0,102334.403,75,40
2975,Equatorial Guinea,56,GNQ,1,0,0,0.0,1402.985,65,0
2976,Estonia,56,EST,225,0,1,0.0,1326.539,120,0
2977,Eswatini,56,SWZ,1,0,0,0.0,1160.164,67,0
2978,Ethiopia,56,ETH,6,0,0,0.0,114963.583,39,0
2979,Faeroe Islands,56,FRO,47,0,0,0.0,48.865,137,0
2980,Finland,56,FIN,322,0,10,0.0,5540.718,109,0
2981,France,56,FRA,7730,175,602,0.0,65273.512,116,78
2982,French Guiana,56,GUF,11,0,0,0.0,298.682,105,0
2983,French Polynesia,56,PYF,3,0,0,0.0,280.904,92,0
2984,Gabon,56,GAB,1,0,0,0.0,2225.728,61,0
2985,Gambia,56,GMB,1,0,0,0.0,2416.664,60,0
2986,Georgia,56,GEO,34,0,1,0.0,3989.175,90,0
2987,Germany,56,DEU,9367,26,67,0.0,83783.945,116,57
2988,Ghana,56,GHA,7,0,0,0.0,31072.945,54,0
2989,Gibraltar,56,GIB,3,0,2,0.0,33.691,113,0
2990,Greece,56,GRC,387,5,14,0.0,10423.056,105,61
2991,Greenland,56,GRL,1,0,0,0.0,56.772,97,0
2992,Guadeloupe,56,GLP,18,0,0,0.0,400.127,107,0
2993,Guam,56,GUM,5,0,0,0.0,168.783,102,0
2994,Guatemala,56,GTM,8,1,0,0.0,17915.567,61,40
2995,Guinea,56,GIN,1,0,0,0.0,13132.792,43,0
2996,Guyana,56,GUY,7,1,0,0.0,786.559,90,71
2997,Honduras,56,HND,8,0,0,0.0,9904.608,66,0
2998,Hong Kong,56,HKG,168,4,81,0.0,7496.988,100,62
2999,Hungary,56,HUN,50,1,2,0.0,9660.35,85,46
3000,Iceland,56,ISL,247,0,5,0.0,341.25,134,0
3001,India,56,IND,143,3,14,0.0,1380004.385,46,7
3002,Indonesia,56,IDN,172,7,9,0.0,273523.621,64,32
3003,Iran,56,IRN,16169,988,5389,0.0,83992.953,121,93
3004,Iraq,56,IRQ,154,11,41,0.0,40222.503,82,56
3005,Ireland,56,IRL,292,2,5,0.0,4937.796,109,60
3006,Israel,56,ISR,337,0,11,0.0,8655.541,105,0
3007,Italy,56,ITA,31506,2503,2941,0.0,60461.828,131,106
3008,Ivory Coast,56,CIV,4,0,0,0.0,26378.275,50,0
3009,Jamaica,56,JAM,13,0,2,0.0,2961.161,83,0
3010,Japan,56,JPN,1594,36,600,0.0,126476.458,94,56
3011,Jordan,56,JOR,48,0,1,0.0,10203.14,84,0
3012,Kazakhstan,56,KAZ,33,0,0,0.0,18776.707,74,0
3013,Kenya,56,KEN,4,0,0,0.0,53771.3,43,0
3014,Kuwait,56,KWT,130,0,12,0.0,4270.563,103,0
3015,Latvia,56,LVA,60,0,1,0.0,1886.202,103,0
3016,Lebanon,56,LBN,124,4,4,0.0,6825.442,98,63
3017,Liberia,56,LBR,2,0,0,0.0,5057.677,59,0
3018,Liechtenstein,56,LIE,19,0,0,0.0,38.137,131,0
3019,Lithuania,56,LTU,26,0,1,0.0,2722.291,91,0
3020,Luxembourg,56,LUX,140,1,0,0.0,625.976,123,73
3021,Macau,56,MAC,13,0,10,0.0,649.342,99,0
3022,Malaysia,56,MYS,673,2,49,0.0,32365.998,99,41
3023,Maldives,56,MDV,13,0,0,0.0,540.542,100,0
3024,Malta,56,MLT,38,0,2,0.0,441.539,113,0
3025,Martinique,56,MTQ,15,1,0,0.0,375.265,105,78
3026,Mauritania,56,MRT,1,0,0,0.0,4649.66,53,0
3027,Mayotte,56,MYT,3,0,0,0.0,272.813,93,0
3028,Mexico,56,MEX,82,0,4,0.0,128932.753,64,0
3029,Moldova,56,MDA,30,0,1,0.0,4033.963,89,0
3030,Monaco,56,MCO,9,0,0,0.0,39.244,123,0
3031,Mongolia,56,MNG,5,0,0,0.0,3278.292,73,0
3032,Montenegro,56,MNE,2,0,0,0.0,628.062,80,0
3033,Morocco,56,MAR,44,2,1,0.0,36910.558,70,39
3034,Namibia,56,NAM,2,0,0,0.0,2540.916,66,0
3035,Nepal,56,NPL,1,0,1,0.0,29136.808,35,0
3036,Netherlands,56,NLD,1705,43,2,0.0,17134.873,115,78
3037,New Zealand,56,NZL,20,0,0,0.0,4822.233,83,0
3038,Nigeria,56,NGA,3,0,1,0.0,206139.587,26,0
3039,North Macedonia,56,MKD,31,0,1,0.0,2083.38,96,0
3040,Norway,56,NOR,1471,3,1,0.0,5421.242,125,63
3041,Oman,56,OMN,33,0,12,0.0,5106.622,87,0
3042,Pakistan,56,PAK,247,0,2,0.0,220892.331,70,0
3043,Palestine,56,PSE,44,0,0,0.0,5101.416,90,0
3044,Panama,56,PAN,69,1,0,0.0,4314.768,96,54
3045,Paraguay,56,PRY,9,0,0,0.0,7132.53,71,0
3046,Peru,56,PER,117,0,1,0.0,32971.846,81,0
3047,Philippines,56,PHL,187,14,4,0.0,109581.085,74,48
3048,Poland,56,POL,238,5,1,0.0,37846.605,87,48
3049,Portugal,56,PRT,448,1,3,0.0,10196.707,106,45
3050,Puerto Rico,56,PRI,5,0,0,0.0,2860.84,74,0
3051,Qatar,56,QAT,442,0,4,0.0,2881.06,119,0
3052,Reunion,56,REU,9,0,0,0.0,895.308,92,0
3053,Romania,56,ROU,217,0,19,0.0,19237.682,93,0
3054,Russia,56,RUS,114,0,8,0.0,145934.46,66,0
3055,Rwanda,56,RWA,7,0,0,0.0,12952.209,62,0
3056,Saint Lucia,56,LCA,2,0,0,0.0,183.629,92,0
3057,Saint Martin,56,MAF,2,0,0,0.0,,0,0
3058,San Marino,56,SMR,119,11,4,0.0,33.938,150,126
3059,Saudi Arabia,56,SAU,171,0,6,0.0,34813.867,84,0
3060,Senegal,56,SEN,27,0,2,0.0,16743.93,73,0
3061,Serbia,56,SRB,72,0,1,0.0,8737.37,90,0
3062,Seychelles,56,SYC,4,0,0,0.0,98.34,106,0
3063,Singapore,56,SGP,266,0,114,0.0,5850.343,107,0
3064,Slovakia,56,SVK,97,0,0,0.0,5459.643,97,0
3065,Slovenia,56,SVN,275,1,0,0.0,2078.932,117,61
3066,Somalia,56,SOM,1,0,0,0.0,15893.219,41,0
3067,South Africa,56,ZAF,85,0,0,0.0,59308.69,72,0
3068,South Korea,56,KOR,8413,84,1540,0.0,51269.183,120,74
3069,Spain,56,ESP,11826,533,1028,0.0,46754.783,124,93
3070,Sri Lanka,56,LKA,44,0,1,0.0,21413.25,76,0
3071,St. Barth,56,BLM,3,0,0,0.0,,0,0
3072,St. Vincent Grenadines,56,VCT,1,0,0,0.0,110.947,91,0
3073,Sudan,56,SDN,1,1,0,0.0,43849.269,31,31
3074,Suriname,56,SUR,1,0,0,0.0,586.634,74,0
3075,Sweden,56,SWE,1196,8,1,0.0,10099.27,116,66
3076,Switzerland,56,CHE,2742,27,15,0.0,8654.618,126,80
3077,Taiwan,56,TWN,77,1,20,0.0,23816.775,80,37
3078,Tanzania,56,TZA,1,0,0,0.0,59734.213,28,0
3079,Thailand,56,THA,177,1,41,0.0,69799.978,78,26
3080,Togo,56,TGO,1,0,0,0.0,8278.737,47,0
3081,Trinidad and Tobago,56,TTO,5,0,0,0.0,1399.491,81,0
3082,Tunisia,56,TUN,25,0,1,0.0,11818.618,76,0
3083,Turkey,56,TUR,98,1,0,0.0,84339.067,70,24
3084,U.S. Virgin Islands,56,VIR,2,0,0,0.0,104.423,98,0
3085,UK,56,GBR,1950,71,65,0.0,67886.004,102,69
3086,US,56,USA,6473,114,17,0.0,331002.647,98,58
3087,Ukraine,56,UKR,14,2,0,0.0,43733.759,57,38
3088,United Arab Emirates,56,ARE,113,0,26,0.0,9890.4,93,0
3089,Uruguay,56,URY,50,0,0,0.0,3473.727,95,0
3090,Uzbekistan,56,UZB,11,0,0,0.0,33469.199,57,0
3091,Vatican City,56,VAT,1,0,0,0.0,0.809,140,0
3092,Venezuela,56,VEN,33,0,0,0.0,28435.943,70,0
3093,Vietnam,56,VNM,66,0,16,0.0,97338.583,65,0
3094,Afghanistan,57,AFG,22,0,1,0.0,38928.341,63,0
3095,Albania,57,ALB,59,2,0,0.0,2877.8,99,65
3096,Algeria,57,DZA,75,7,32,0.0,43851.043,74,50
3097,Andorra,57,AND,53,0,1,0.0,77.265,134,0
3098,Antigua and Barbuda,57,ATG,1,0,0,0.0,97.928,92,0
3099,Argentina,57,ARG,97,3,3,0.0,45195.777,76,41
3100,Armenia,57,ARM,110,0,1,0.0,2963.234,105,0
3101,Aruba,57,ABW,4,0,0,0.0,106.766,105,0
3102,Australia,57,AUS,635,6,47,0.0,25499.881,101,54
3103,Austria,57,AUT,1646,4,9,0.0,9006.4,121,60
3104,Azerbaijan,57,AZE,34,1,7,0.0,10139.175,81,45
3105,Bahamas,57,BHS,1,0,0,0.0,393.248,78,0
3106,Bahrain,57,BHR,256,1,95,0.0,1701.583,119,63
3107,Bangladesh,57,BGD,14,1,3,0.0,164689.383,44,18
3108,Barbados,57,BRB,2,0,0,0.0,287.371,88,0
3109,Belarus,57,BLR,51,0,5,0.0,9449.321,85,0
3110,Belgium,57,BEL,1486,14,31,0.0,11589.616,117,70
3111,Benin,57,BEN,2,0,0,0.0,12123.198,51,0
3112,Bermuda,57,BMU,2,0,0,0.0,62.273,103,0
3113,Bhutan,57,BTN,1,0,0,0.0,771.612,71,0
3114,Bolivia,57,BOL,12,0,0,0.0,11673.029,69,0
3115,Bosnia and Herzegovina,57,BIH,39,0,2,0.0,3280.815,93,0
3116,Brazil,57,BRA,529,4,2,0.0,212559.409,78,29
3117,Brunei,57,BRN,68,0,0,0.0,437.483,119,0
3118,Bulgaria,57,BGR,92,2,0,0.0,6948.445,94,56
3119,Burkina Faso,57,BFA,20,1,0,0.0,20903.278,68,38
3120,CAR,57,CAF,1,0,0,0.0,4829.764,53,0
3121,Cambodia,57,KHM,37,0,1,0.0,16718.971,77,0
3122,Cameroon,57,CMR,13,0,0,0.0,26545.864,61,0
3123,Canada,57,CAN,718,9,9,0.0,37742.157,98,54
3124,Cayman Islands,57,CYM,1,1,0,0.0,65.72,96,96
3125,Channel Islands,57,GGY,7,0,0,0.0,,0,0
3126,Chile,57,CHL,238,0,0,0.0,19116.209,94,0
3127,China,57,CHN,80928,3245,70420,0.0,1439323.774,109,77
3128,Colombia,57,COL,102,0,1,0.0,50882.884,76,0
3129,Congo,57,COG,1,0,0,0.0,5518.092,51,0
3130,Costa Rica,57,CRI,69,1,0,0.0,5094.114,95,52
3131,Croatia,57,HRV,89,0,5,0.0,4105.268,99,0
3132,Cuba,57,CUB,10,1,0,0.0,11326.616,67,44
3133,Curacao,57,CUW,3,1,0,0.0,,0,0
3134,Cyprus,57,CYP,58,0,0,0.0,1207.361,107,0
3135,Czechia,57,CZE,522,0,3,0.0,10708.982,107,0
3136,DRC,57,COD,7,0,0,0.0,89561.404,43,0
3137,Denmark,57,DNK,1057,4,1,0.0,5792.203,121,65
3138,Djibouti,57,DJI,1,0,0,0.0,988.002,69,0
3139,Dominican Republic,57,DOM,34,2,0,0.0,10847.904,80,52
3140,Ecuador,57,ECU,168,3,1,0.0,17643.06,91,51
3141,Egypt,57,EGY,210,6,28,0.0,102334.403,76,40
3142,El Salvador,57,SLV,1,0,0,0.0,6486.201,50,0
3143,Equatorial Guinea,57,GNQ,4,0,0,0.0,1402.985,79,0
3144,Estonia,57,EST,258,0,1,0.0,1326.539,121,0
3145,Eswatini,57,SWZ,1,0,0,0.0,1160.164,67,0
3146,Ethiopia,57,ETH,6,0,0,0.0,114963.583,39,0
3147,Faeroe Islands,57,FRO,58,0,1,0.0,48.865,139,0
3148,Fiji,57,FJI,1,0,0,0.0,896.444,70,0
3149,Finland,57,FIN,359,0,10,0.0,5540.718,110,0
3150,France,57,FRA,9134,264,602,0.0,65273.512,118,83
3151,French Guiana,57,GUF,15,0,0,0.0,298.682,108,0
3152,French Polynesia,57,PYF,6,0,0,0.0,280.904,99,0
3153,Gabon,57,GAB,3,0,0,0.0,2225.728,72,0
3154,Gambia,57,GMB,1,0,0,0.0,2416.664,60,0
3155,Georgia,57,GEO,38,0,1,0.0,3989.175,91,0
3156,Germany,57,DEU,12327,28,105,0.0,83783.945,118,58
3157,Ghana,57,GHA,7,0,0,0.0,31072.945,54,0
3158,Gibraltar,57,GIB,8,0,2,0.0,33.691,123,0
3159,Greece,57,GRC,418,5,14,0.0,10423.056,105,61
3160,Greenland,57,GRL,2,0,0,0.0,56.772,104,0
3161,Guadeloupe,57,GLP,33,0,0,0.0,400.127,113,0
3162,Guam,57,GUM,8,0,0,0.0,168.783,107,0
3163,Guatemala,57,GTM,8,1,0,0.0,17915.567,61,40
3164,Guinea,57,GIN,1,0,0,0.0,13132.792,43,0
3165,Guyana,57,GUY,4,1,0,0.0,786.559,85,71
3166,Honduras,57,HND,9,0,0,0.0,9904.608,68,0
3167,Hong Kong,57,HKG,193,4,95,0.0,7496.988,101,62
3168,Hungary,57,HUN,58,1,2,0.0,9660.35,87,46
3169,Iceland,57,ISL,250,0,5,0.0,341.25,135,0
3170,India,57,IND,170,3,15,0.0,1380004.385,48,7
3171,Indonesia,57,IDN,227,19,11,0.0,273523.621,67,42
3172,Iran,57,IRN,17361,1135,5710,0.0,83992.953,122,95
3173,Iraq,57,IRQ,164,12,43,0.0,40222.503,83,56
3174,Ireland,57,IRL,366,2,5,0.0,4937.796,112,60
3175,Israel,57,ISR,433,0,11,0.0,8655.541,108,0
3176,Italy,57,ITA,35713,2978,4025,0.0,60461.828,132,108
3177,Ivory Coast,57,CIV,9,0,1,0.0,26378.275,58,0
3178,Jamaica,57,JAM,15,1,2,0.0,2961.161,85,58
3179,Japan,57,JPN,1635,39,718,0.0,126476.458,94,57
3180,Jordan,57,JOR,56,0,1,0.0,10203.14,86,0
3181,Kazakhstan,57,KAZ,37,0,0,0.0,18776.707,75,0
3182,Kenya,57,KEN,7,0,0,0.0,53771.3,48,0
3183,Kuwait,57,KWT,142,0,15,0.0,4270.563,104,0
3184,Kyrgyzstan,57,KGZ,3,0,0,0.0,6524.191,61,0
3185,Latvia,57,LVA,71,0,1,0.0,1886.202,105,0
3186,Lebanon,57,LBN,133,4,4,0.0,6825.442,98,63
3187,Liberia,57,LBR,2,0,0,0.0,5057.677,59,0
3188,Liechtenstein,57,LIE,28,0,0,0.0,38.137,135,0
3189,Lithuania,57,LTU,34,0,1,0.0,2722.291,94,0
3190,Luxembourg,57,LUX,203,2,0,0.0,625.976,126,80
3191,Macau,57,MAC,17,0,10,0.0,649.342,101,0
3192,Malaysia,57,MYS,790,2,60,0.0,32365.998,101,41
3193,Maldives,57,MDV,13,0,0,0.0,540.542,100,0
3194,Malta,57,MLT,48,0,2,0.0,441.539,115,0
3195,Martinique,57,MTQ,23,1,0,0.0,375.265,110,78
3196,Mauritania,57,MRT,2,0,0,0.0,4649.66,60,0
3197,Mauritius,57,MUS,3,0,0,0.0,1271.767,77,0
3198,Mayotte,57,MYT,3,0,0,0.0,272.813,93,0
3199,Mexico,57,MEX,118,0,4,0.0,128932.753,68,0
3200,Moldova,57,MDA,36,1,1,0.0,4033.963,90,55
3201,Monaco,57,MCO,9,0,0,0.0,39.244,123,0
3202,Mongolia,57,MNG,6,0,0,0.0,3278.292,75,0
3203,Montenegro,57,MNE,8,0,0,0.0,628.062,94,0
3204,Montserrat,57,MSR,1,0,0,0.0,4.999,122,0
3205,Morocco,57,MAR,54,2,1,0.0,36910.558,72,39
3206,Namibia,57,NAM,2,0,0,0.0,2540.916,66,0
3207,Nepal,57,NPL,1,0,1,0.0,29136.808,35,0
3208,Netherlands,57,NLD,2051,58,2,0.0,17134.873,116,81
3209,New Caledonia,57,NCL,2,0,0,0.0,285.491,88,0
3210,New Zealand,57,NZL,28,0,0,0.0,4822.233,86,0
3211,Nicaragua,57,NIC,1,0,0,0.0,6624.554,50,0
3212,Nigeria,57,NGA,8,0,1,0.0,206139.587,36,0
3213,North Macedonia,57,MKD,43,0,1,0.0,2083.38,99,0
3214,Norway,57,NOR,1591,6,1,0.0,5421.242,125,70
3215,Oman,57,OMN,39,0,13,0.0,5106.622,89,0
3216,Pakistan,57,PAK,307,2,13,0.0,220892.331,72,22
3217,Palestine,57,PSE,44,0,0,0.0,5101.416,90,0
3218,Panama,57,PAN,109,1,0,0.0,4314.768,101,54
3219,Paraguay,57,PRY,11,0,0,0.0,7132.53,73,0
3220,Peru,57,PER,145,0,1,0.0,32971.846,83,0
3221,Philippines,57,PHL,202,17,7,0.0,109581.085,75,50
3222,Poland,57,POL,287,5,13,0.0,37846.605,89,48
3223,Portugal,57,PRT,642,2,4,0.0,10196.707,110,52
3224,Puerto Rico,57,PRI,6,0,0,0.0,2860.84,76,0
3225,Qatar,57,QAT,452,0,4,0.0,2881.06,119,0
3226,Reunion,57,REU,14,0,0,0.0,895.308,96,0
3227,Romania,57,ROU,260,0,19,0.0,19237.682,95,0
3228,Russia,57,RUS,147,0,8,0.0,145934.46,69,0
3229,Rwanda,57,RWA,11,0,0,0.0,12952.209,67,0
3230,Saint Lucia,57,LCA,2,0,0,0.0,183.629,92,0
3231,Saint Martin,57,MAF,3,0,0,0.0,,0,0
3232,San Marino,57,SMR,140,14,4,0.0,33.938,152,129
3233,Saudi Arabia,57,SAU,238,0,6,0.0,34813.867,88,0
3234,Senegal,57,SEN,36,0,2,0.0,16743.93,76,0
3235,Serbia,57,SRB,89,0,1,0.0,8737.37,92,0
3236,Seychelles,57,SYC,6,0,0,0.0,98.34,110,0
3237,Singapore,57,SGP,313,0,117,0.0,5850.343,108,0
3238,Sint Maarten,57,SXM,1,0,0,0.0,,0,0
3239,Slovakia,57,SVK,105,0,0,0.0,5459.643,98,0
3240,Slovenia,57,SVN,286,1,0,0.0,2078.932,118,61
3241,Somalia,57,SOM,1,0,0,0.0,15893.219,41,0
3242,South Africa,57,ZAF,116,0,0,0.0,59308.69,75,0
3243,South Korea,57,KOR,8565,91,1947,0.0,51269.183,120,74
3244,Spain,57,ESP,14769,638,1081,0.0,46754.783,126,95
3245,Sri Lanka,57,LKA,51,0,3,0.0,21413.25,77,0
3246,St. Barth,57,BLM,3,0,0,0.0,,0,0
3247,St. Vincent Grenadines,57,VCT,1,0,0,0.0,110.947,91,0
3248,Sudan,57,SDN,2,1,0,0.0,43849.269,38,31
3249,Suriname,57,SUR,1,0,0,0.0,586.634,74,0
3250,Sweden,57,SWE,1301,10,15,0.0,10099.27,117,68
3251,Switzerland,57,CHE,3115,33,15,0.0,8654.618,127,82
3252,Taiwan,57,TWN,100,1,22,0.0,23816.775,83,37
3253,Tanzania,57,TZA,3,0,0,0.0,59734.213,39,0
3254,Thailand,57,THA,212,1,42,0.0,69799.978,80,26
3255,Togo,57,TGO,1,0,0,0.0,8278.737,47,0
3256,Trinidad and Tobago,57,TTO,9,0,0,0.0,1399.491,87,0
3257,Tunisia,57,TUN,29,0,1,0.0,11818.618,78,0
3258,Turkey,57,TUR,191,2,0,0.0,84339.067,77,31
3259,U.S. Virgin Islands,57,VIR,2,0,0,0.0,104.423,98,0
3260,UK,57,GBR,2626,104,65,0.0,67886.004,105,73
3261,US,57,USA,9418,152,17,0.0,331002.647,102,61
3262,Ukraine,57,UKR,16,2,0,0.0,43733.759,59,38
3263,United Arab Emirates,57,ARE,113,0,26,0.0,9890.4,93,0
3264,Uruguay,57,URY,79,0,0,0.0,3473.727,100,0
3265,Uzbekistan,57,UZB,18,0,0,0.0,33469.199,62,0
3266,Vatican City,57,VAT,1,0,0,0.0,0.809,140,0
3267,Venezuela,57,VEN,36,0,0,0.0,28435.943,71,0
3268,Vietnam,57,VNM,76,0,16,0.0,97338.583,66,0
3269,Zambia,57,ZMB,2,0,0,0.0,18383.956,46,0
3270,Afghanistan,58,AFG,22,0,1,0.0,38928.341,63,0
3271,Albania,58,ALB,64,2,0,0.0,2877.8,100,65
3272,Algeria,58,DZA,90,9,32,0.0,43851.043,76,53
3273,Andorra,58,AND,74,0,1,0.0,77.265,137,0
3274,Antigua and Barbuda,58,ATG,1,0,0,0.0,97.928,92,0
3275,Argentina,58,ARG,128,3,3,0.0,45195.777,79,41
3276,Armenia,58,ARM,122,0,1,0.0,2963.234,106,0
3277,Aruba,58,ABW,5,0,1,0.0,106.766,107,0
3278,Australia,58,AUS,784,7,52,0.0,25499.881,103,56
3279,Austria,58,AUT,2196,6,9,0.0,9006.4,124,65
3280,Azerbaijan,58,AZE,44,1,7,0.0,10139.175,83,45
3281,Bahamas,58,BHS,3,0,0,0.0,393.248,89,0
3282,Bahrain,58,BHR,278,1,110,0.0,1701.583,120,63
3283,Bangladesh,58,BGD,18,1,3,0.0,164689.383,46,18
3284,Barbados,58,BRB,5,0,0,0.0,287.371,97,0
3285,Belarus,58,BLR,51,0,5,0.0,9449.321,85,0
3286,Belgium,58,BEL,1795,21,165,0.0,11589.616,119,75
3287,Benin,58,BEN,2,0,0,0.0,12123.198,51,0
3288,Bermuda,58,BMU,2,0,0,0.0,62.273,103,0
3289,Bhutan,58,BTN,1,0,0,0.0,771.612,71,0
3290,Bolivia,58,BOL,17,0,0,0.0,11673.029,72,0
3291,Bosnia and Herzegovina,58,BIH,64,0,2,0.0,3280.815,98,0
3292,Brazil,58,BRA,647,7,2,0.0,212559.409,80,34
3293,Brunei,58,BRN,73,0,0,0.0,437.483,120,0
3294,Bulgaria,58,BGR,107,3,0,0.0,6948.445,96,60
3295,Burkina Faso,58,BFA,33,1,0,0.0,20903.278,73,38
3296,CAR,58,CAF,1,0,0,0.0,4829.764,53,0
3297,Cambodia,58,KHM,37,0,1,0.0,16718.971,77,0
3298,Cameroon,58,CMR,13,0,0,0.0,26545.864,61,0
3299,Canada,58,CAN,862,12,9,0.0,37742.157,100,57
3300,Cayman Islands,58,CYM,3,1,0,0.0,65.72,107,96
3301,Chad,58,TCD,1,0,0,0.0,16425.859,41,0
3302,Channel Islands,58,GGY,11,0,0,0.0,,0,0
3303,Chile,58,CHL,342,0,0,0.0,19116.209,97,0
3304,China,58,CHN,80940,3247,71136,0.0,1439323.774,109,77
3305,Colombia,58,COL,128,0,1,0.0,50882.884,78,0
3306,Congo,58,COG,3,0,0,0.0,5518.092,62,0
3307,Costa Rica,58,CRI,89,1,0,0.0,5094.114,97,52
3308,Croatia,58,HRV,110,1,5,0.0,4105.268,101,54
3309,Cuba,58,CUB,16,1,0,0.0,11326.616,72,44
3310,Curacao,58,CUW,3,1,0,0.0,,0,0
3311,Cyprus,58,CYP,67,0,0,0.0,1207.361,109,0
3312,Czechia,58,CZE,694,0,3,0.0,10708.982,110,0
3313,DRC,58,COD,14,0,0,0.0,89561.404,50,0
3314,Denmark,58,DNK,1151,6,1,0.0,5792.203,121,69
3315,Djibouti,58,DJI,1,0,0,0.0,988.002,69,0
3316,Dominican Republic,58,DOM,34,2,0,0.0,10847.904,80,52
3317,Ecuador,58,ECU,260,3,1,0.0,17643.06,95,51
3318,Egypt,58,EGY,256,7,42,0.0,102334.403,78,42
3319,El Salvador,58,SLV,1,0,0,0.0,6486.201,50,0
3320,Equatorial Guinea,58,GNQ,6,0,0,0.0,1402.985,83,0
3321,Estonia,58,EST,267,0,1,0.0,1326.539,122,0
3322,Eswatini,58,SWZ,1,0,0,0.0,1160.164,67,0
3323,Ethiopia,58,ETH,9,0,0,0.0,114963.583,43,0
3324,Faeroe Islands,58,FRO,72,0,1,0.0,48.865,142,0
3325,Fiji,58,FJI,1,0,0,0.0,896.444,70,0
3326,Finland,58,FIN,400,0,10,0.0,5540.718,111,0
3327,France,58,FRA,10995,372,1295,0.0,65273.512,120,86
3328,French Guiana,58,GUF,15,0,0,0.0,298.682,108,0
3329,French Polynesia,58,PYF,6,0,0,0.0,280.904,99,0
3330,Gabon,58,GAB,3,0,0,0.0,2225.728,72,0
3331,Gambia,58,GMB,1,0,0,0.0,2416.664,60,0
3332,Georgia,58,GEO,40,0,1,0.0,3989.175,92,0
3333,Germany,58,DEU,15320,44,115,0.0,83783.945,121,62
3334,Ghana,58,GHA,11,0,0,0.0,31072.945,58,0
3335,Gibraltar,58,GIB,10,0,2,0.0,33.691,126,0
